Date,Word,Count
2021-08-27,noise,3000
2021-08-27,speaker,2962
2021-08-27,network,2947
2021-08-27,hearing,2912
2021-08-27,patients,2850
2021-08-28,recognition,6329
2021-08-28,children,3869
2021-08-28,features,3797
2021-08-28,noise,3000
2021-08-28,speaker,2962
2021-08-28,network,2947
2021-08-28,hearing,2912
2021-08-28,patients,2850
2021-08-29,recognition,6329
2021-08-29,children,3871
2021-08-29,features,3799
2021-08-29,noise,3000
2021-08-29,speaker,2962
2021-08-29,network,2947
2021-08-29,hearing,2915
2021-08-29,patients,2853
2021-08-30,recognition,6526
2021-08-30,features,3968
2021-08-30,children,3891
2021-08-30,speaker,3116
2021-08-30,noise,3060
2021-08-30,network,3045
2021-08-30,hearing,2933
2021-08-30,patients,2863
2021-08-31,recognition,6541
2021-08-31,features,3979
2021-08-31,children,3896
2021-08-31,speaker,3122
2021-08-31,noise,3068
2021-08-31,network,3047
2021-08-31,hearing,2945
2021-08-31,patients,2866
2021-09-01,recognition,6596
2021-09-01,features,3994
2021-09-01,children,3925
2021-09-01,speaker,3125
2021-09-01,noise,3090
2021-09-01,network,3058
2021-09-01,hearing,2992
2021-09-01,patients,2892
2021-09-02,recognition,6600
2021-09-02,features,3996
2021-09-02,children,3925
2021-09-02,speaker,3125
2021-09-02,noise,3090
2021-09-02,network,3060
2021-09-02,hearing,2992
2021-09-02,patients,2897
2021-09-03,recognition,6603
2021-09-03,features,4003
2021-09-03,children,3929
2021-09-03,speaker,3134
2021-09-03,noise,3093
2021-09-03,network,3060
2021-09-03,hearing,2992
2021-09-03,patients,2906
2021-09-04,recognition,6605
2021-09-04,features,4005
2021-09-04,children,3929
2021-09-04,speaker,3134
2021-09-04,noise,3093
2021-09-04,network,3062
2021-09-04,hearing,2992
2021-09-04,patients,2906
2021-09-05,recognition,6607
2021-09-05,features,4005
2021-09-05,children,3929
2021-09-05,speaker,3140
2021-09-05,noise,3093
2021-09-05,network,3062
2021-09-05,hearing,2992
2021-09-05,patients,2906
2021-09-06,recognition,6611
2021-09-06,features,4013
2021-09-06,children,3929
2021-09-06,speaker,3142
2021-09-06,noise,3100
2021-09-06,network,3068
2021-09-06,hearing,2994
2021-09-06,patients,2915
2021-09-07,recognition,6613
2021-09-07,features,4020
2021-09-07,children,3940
2021-09-07,speaker,3142
2021-09-07,noise,3100
2021-09-07,network,3070
2021-09-07,hearing,3003
2021-09-07,patients,2948
2021-09-08,recognition,6622
2021-09-08,features,4024
2021-09-08,children,3951
2021-09-08,speaker,3142
2021-09-08,noise,3100
2021-09-08,network,3073
2021-09-08,hearing,3003
2021-09-08,patients,2951
2021-09-09,recognition,6625
2021-09-09,features,4038
2021-09-09,children,3960
2021-09-09,speaker,3142
2021-09-09,noise,3102
2021-09-09,network,3080
2021-09-09,hearing,3003
2021-09-09,patients,2953
2021-09-10,recognition,6639
2021-09-10,features,4041
2021-09-10,children,3965
2021-09-10,speaker,3142
2021-09-10,noise,3121
2021-09-10,network,3084
2021-09-10,hearing,3006
2021-09-10,patients,2958
2021-09-11,recognition,6642
2021-09-11,features,4042
2021-09-11,children,3970
2021-09-11,speaker,3142
2021-09-11,noise,3121
2021-09-11,network,3087
2021-09-11,hearing,3006
2021-09-11,patients,2958
2021-09-12,recognition,6645
2021-09-12,features,4045
2021-09-12,children,3970
2021-09-12,speaker,3142
2021-09-12,noise,3121
2021-09-12,network,3088
2021-09-12,hearing,3006
2021-09-12,patients,2961
2021-09-13,recognition,6653
2021-09-13,features,4051
2021-09-13,children,3974
2021-09-13,speaker,3143
2021-09-13,noise,3137
2021-09-13,network,3094
2021-09-13,hearing,3008
2021-09-13,patients,2962
2021-09-14,recognition,6662
2021-09-14,features,4057
2021-09-14,children,3987
2021-09-14,speaker,3153
2021-09-14,noise,3137
2021-09-14,network,3096
2021-09-14,hearing,3019
2021-09-14,patients,2967
2021-09-15,recognition,6671
2021-09-15,features,4061
2021-09-15,children,3990
2021-09-15,speaker,3157
2021-09-15,noise,3155
2021-09-15,network,3103
2021-09-15,hearing,3021
2021-09-15,patients,2967
2021-09-16,recognition,6676
2021-09-16,features,4071
2021-09-16,children,3993
2021-09-16,speaker,3159
2021-09-16,noise,3156
2021-09-16,network,3108
2021-09-16,hearing,3022
2021-09-16,patients,2976
2021-09-17,recognition,6681
2021-09-17,features,4071
2021-09-17,children,3994
2021-09-17,noise,3162
2021-09-17,speaker,3159
2021-09-17,network,3110
2021-09-17,hearing,3028
2021-09-17,patients,2987
2021-09-18,recognition,6683
2021-09-18,features,4073
2021-09-18,children,3994
2021-09-18,noise,3163
2021-09-18,speaker,3159
2021-09-18,network,3112
2021-09-18,hearing,3028
2021-09-18,patients,2987
2021-09-19,recognition,6689
2021-09-19,features,4078
2021-09-19,children,3994
2021-09-19,noise,3163
2021-09-19,speaker,3160
2021-09-19,network,3118
2021-09-19,hearing,3028
2021-09-19,patients,2987
2021-09-20,recognition,6695
2021-09-20,features,4082
2021-09-20,children,3998
2021-09-20,noise,3164
2021-09-20,speaker,3162
2021-09-20,network,3123
2021-09-20,hearing,3030
2021-09-20,patients,2992
2021-09-21,recognition,6706
2021-09-21,features,4087
2021-09-21,children,4019
2021-09-21,speaker,3167
2021-09-21,noise,3165
2021-09-21,network,3125
2021-09-21,hearing,3035
2021-09-21,patients,3007
2021-09-22,recognition,6738
2021-09-22,features,4092
2021-09-22,children,4019
2021-09-22,noise,3175
2021-09-22,speaker,3167
2021-09-22,network,3130
2021-09-22,hearing,3052
2021-09-22,patients,3021
2021-09-23,recognition,6745
2021-09-23,features,4098
2021-09-23,children,4048
2021-09-23,noise,3176
2021-09-23,speaker,3171
2021-09-23,network,3132
2021-09-23,hearing,3063
2021-09-23,patients,3027
2021-09-24,recognition,6759
2021-09-24,features,4101
2021-09-24,children,4074
2021-09-24,speaker,3179
2021-09-24,noise,3177
2021-09-24,network,3136
2021-09-24,hearing,3079
2021-09-24,patients,3028
2021-09-25,recognition,6759
2021-09-25,features,4103
2021-09-25,children,4074
2021-09-25,speaker,3179
2021-09-25,noise,3177
2021-09-25,network,3136
2021-09-25,hearing,3079
2021-09-25,patients,3034
2021-09-26,recognition,6759
2021-09-26,features,4103
2021-09-26,children,4084
2021-09-26,speaker,3179
2021-09-26,noise,3178
2021-09-26,network,3139
2021-09-26,hearing,3079
2021-09-26,patients,3034
2021-09-27,recognition,6764
2021-09-27,features,4111
2021-09-27,children,4099
2021-09-27,speaker,3181
2021-09-27,noise,3178
2021-09-27,network,3141
2021-09-27,hearing,3084
2021-09-27,patients,3043
2021-09-28,recognition,6784
2021-09-28,features,4117
2021-09-28,children,4105
2021-09-28,speaker,3188
2021-09-28,noise,3179
2021-09-28,network,3144
2021-09-28,hearing,3092
2021-09-28,patients,3049
2021-09-29,recognition,6798
2021-09-29,features,4119
2021-09-29,children,4107
2021-09-29,speaker,3188
2021-09-29,noise,3186
2021-09-29,network,3144
2021-09-29,hearing,3094
2021-09-29,patients,3061
2021-09-30,recognition,6813
2021-09-30,features,4124
2021-09-30,children,4120
2021-09-30,speaker,3204
2021-09-30,noise,3186
2021-09-30,network,3149
2021-09-30,hearing,3104
2021-09-30,patients,3072
2021-10-01,recognition,6856
2021-10-01,children,4161
2021-10-01,features,4158
2021-10-01,speaker,3207
2021-10-01,noise,3189
2021-10-01,network,3164
2021-10-01,hearing,3124
2021-10-01,patients,3091
2021-10-02,recognition,6861
2021-10-02,children,4163
2021-10-02,features,4160
2021-10-02,speaker,3207
2021-10-02,noise,3191
2021-10-02,network,3168
2021-10-02,hearing,3124
2021-10-02,patients,3091
2021-10-03,recognition,6867
2021-10-03,children,4163
2021-10-03,features,4160
2021-10-03,speaker,3215
2021-10-03,noise,3193
2021-10-03,network,3171
2021-10-03,hearing,3124
2021-10-03,patients,3091
2021-10-04,recognition,6870
2021-10-04,children,4163
2021-10-04,features,4163
2021-10-04,speaker,3220
2021-10-04,noise,3193
2021-10-04,network,3172
2021-10-04,hearing,3124
2021-10-04,patients,3096
2021-10-05,recognition,6880
2021-10-05,children,4173
2021-10-05,features,4167
2021-10-05,speaker,3221
2021-10-05,noise,3205
2021-10-05,network,3177
2021-10-05,hearing,3128
2021-10-05,patients,3096
2021-10-06,recognition,6899
2021-10-06,children,4173
2021-10-06,features,4172
2021-10-06,speaker,3227
2021-10-06,noise,3218
2021-10-06,network,3186
2021-10-06,hearing,3138
2021-10-06,patients,3096
2021-10-07,recognition,6930
2021-10-07,children,4192
2021-10-07,features,4182
2021-10-07,speaker,3243
2021-10-07,noise,3218
2021-10-07,network,3190
2021-10-07,hearing,3138
2021-10-07,patients,3104
2021-10-08,recognition,6938
2021-10-08,children,4192
2021-10-08,features,4188
2021-10-08,speaker,3255
2021-10-08,noise,3222
2021-10-08,network,3194
2021-10-08,hearing,3139
2021-10-08,patients,3104
2021-10-09,recognition,6947
2021-10-09,children,4192
2021-10-09,features,4188
2021-10-09,speaker,3257
2021-10-09,noise,3230
2021-10-09,network,3199
2021-10-09,hearing,3140
2021-10-09,patients,3105
2021-10-10,recognition,6950
2021-10-10,children,4192
2021-10-10,features,4189
2021-10-10,speaker,3257
2021-10-10,noise,3235
2021-10-10,network,3200
2021-10-10,hearing,3140
2021-10-10,patients,3105
2021-10-11,recognition,6977
2021-10-11,children,4192
2021-10-11,features,4192
2021-10-11,speaker,3265
2021-10-11,noise,3239
2021-10-11,network,3213
2021-10-11,hearing,3142
2021-10-11,patients,3112
2021-10-12,recognition,7001
2021-10-12,features,4207
2021-10-12,children,4192
2021-10-12,speaker,3280
2021-10-12,noise,3245
2021-10-12,network,3221
2021-10-12,hearing,3157
2021-10-12,patients,3112
2021-10-13,recognition,7018
2021-10-13,features,4225
2021-10-13,children,4197
2021-10-13,speaker,3289
2021-10-13,noise,3256
2021-10-13,network,3233
2021-10-13,hearing,3162
2021-10-13,patients,3123
2021-10-14,recognition,7024
2021-10-14,features,4228
2021-10-14,children,4199
2021-10-14,speaker,3303
2021-10-14,noise,3257
2021-10-14,network,3238
2021-10-14,hearing,3172
2021-10-14,patients,3128
2021-10-15,recognition,7032
2021-10-15,features,4238
2021-10-15,children,4200
2021-10-15,speaker,3307
2021-10-15,noise,3257
2021-10-15,network,3250
2021-10-15,hearing,3172
2021-10-15,patients,3133
2021-10-16,recognition,7033
2021-10-16,features,4241
2021-10-16,children,4200
2021-10-16,speaker,3307
2021-10-16,noise,3260
2021-10-16,network,3251
2021-10-16,hearing,3178
2021-10-16,patients,3133
2021-10-17,recognition,7046
2021-10-17,features,4256
2021-10-17,children,4200
2021-10-17,speaker,3313
2021-10-17,noise,3265
2021-10-17,network,3264
2021-10-17,hearing,3179
2021-10-17,patients,3133
2021-10-18,recognition,7054
2021-10-18,features,4265
2021-10-18,children,4206
2021-10-18,speaker,3316
2021-10-18,network,3270
2021-10-18,noise,3266
2021-10-18,hearing,3179
2021-10-18,patients,3133
2021-10-19,recognition,7057
2021-10-19,features,4266
2021-10-19,children,4216
2021-10-19,speaker,3319
2021-10-19,network,3271
2021-10-19,noise,3271
2021-10-19,hearing,3179
2021-10-19,patients,3137
2021-10-20,recognition,7072
2021-10-20,features,4268
2021-10-20,children,4220
2021-10-20,speaker,3322
2021-10-20,network,3283
2021-10-20,noise,3272
2021-10-20,hearing,3180
2021-10-20,patients,3149
2021-10-21,recognition,7085
2021-10-21,features,4275
2021-10-21,children,4234
2021-10-21,speaker,3324
2021-10-21,network,3284
2021-10-21,noise,3283
2021-10-21,hearing,3183
2021-10-21,patients,3150
2021-10-22,recognition,7100
2021-10-22,features,4277
2021-10-22,children,4234
2021-10-22,speaker,3330
2021-10-22,noise,3290
2021-10-22,network,3287
2021-10-22,hearing,3183
2021-10-22,patients,3150
2021-10-23,recognition,7111
2021-10-23,features,4279
2021-10-23,children,4234
2021-10-23,speaker,3330
2021-10-23,noise,3295
2021-10-23,network,3290
2021-10-23,hearing,3183
2021-10-23,patients,3153
2021-10-24,recognition,7111
2021-10-24,features,4279
2021-10-24,children,4243
2021-10-24,speaker,3330
2021-10-24,noise,3296
2021-10-24,network,3292
2021-10-24,hearing,3184
2021-10-24,patients,3153
2021-10-25,recognition,7128
2021-10-25,features,4291
2021-10-25,children,4255
2021-10-25,speaker,3336
2021-10-25,network,3302
2021-10-25,noise,3297
2021-10-25,hearing,3191
2021-10-25,patients,3157
2021-10-26,recognition,7140
2021-10-26,features,4296
2021-10-26,children,4260
2021-10-26,speaker,3340
2021-10-26,network,3317
2021-10-26,noise,3298
2021-10-26,hearing,3193
2021-10-26,patients,3157
2021-10-27,recognition,7140
2021-10-27,features,4307
2021-10-27,children,4274
2021-10-27,speaker,3341
2021-10-27,network,3318
2021-10-27,noise,3298
2021-10-27,hearing,3196
2021-10-27,patients,3159
2021-10-28,recognition,7144
2021-10-28,features,4310
2021-10-28,children,4274
2021-10-28,speaker,3345
2021-10-28,network,3322
2021-10-28,noise,3303
2021-10-28,hearing,3196
2021-10-28,patients,3161
2021-10-29,recognition,7154
2021-10-29,features,4319
2021-10-29,children,4277
2021-10-29,speaker,3349
2021-10-29,network,3324
2021-10-29,noise,3305
2021-10-29,hearing,3201
2021-10-29,patients,3161
2021-10-30,recognition,7159
2021-10-30,features,4323
2021-10-30,children,4277
2021-10-30,speaker,3358
2021-10-30,network,3325
2021-10-30,noise,3307
2021-10-30,hearing,3201
2021-10-30,patients,3161
2021-10-31,recognition,7161
2021-10-31,features,4323
2021-10-31,children,4282
2021-10-31,speaker,3359
2021-10-31,network,3327
2021-10-31,noise,3316
2021-10-31,hearing,3217
2021-10-31,patients,3162
2021-11-01,recognition,7215
2021-11-01,features,4356
2021-11-01,children,4318
2021-11-01,noise,3365
2021-11-01,speaker,3362
2021-11-01,network,3348
2021-11-01,hearing,3235
2021-11-01,patients,3180
2021-11-02,recognition,7217
2021-11-02,features,4358
2021-11-02,children,4318
2021-11-02,noise,3367
2021-11-02,speaker,3365
2021-11-02,network,3351
2021-11-02,hearing,3237
2021-11-02,patients,3185
2021-11-03,recognition,7231
2021-11-03,features,4377
2021-11-03,children,4333
2021-11-03,speaker,3381
2021-11-03,noise,3371
2021-11-03,network,3359
2021-11-03,hearing,3242
2021-11-03,patients,3185
2021-11-04,recognition,7251
2021-11-04,features,4388
2021-11-04,children,4349
2021-11-04,speaker,3384
2021-11-04,noise,3374
2021-11-04,network,3360
2021-11-04,hearing,3248
2021-11-04,patients,3188
2021-11-05,recognition,7270
2021-11-05,features,4388
2021-11-05,children,4349
2021-11-05,speaker,3391
2021-11-05,noise,3379
2021-11-05,network,3367
2021-11-05,hearing,3249
2021-11-05,patients,3199
2021-11-06,recognition,7276
2021-11-06,features,4389
2021-11-06,children,4349
2021-11-06,speaker,3403
2021-11-06,noise,3380
2021-11-06,network,3376
2021-11-06,hearing,3249
2021-11-06,patients,3201
2021-11-07,recognition,7278
2021-11-07,features,4389
2021-11-07,children,4350
2021-11-07,speaker,3429
2021-11-07,noise,3380
2021-11-07,network,3377
2021-11-07,hearing,3249
2021-11-07,patients,3201
2021-11-08,recognition,7279
2021-11-08,features,4392
2021-11-08,children,4351
2021-11-08,speaker,3431
2021-11-08,network,3390
2021-11-08,noise,3384
2021-11-08,hearing,3249
2021-11-08,patients,3201
2021-11-09,recognition,7279
2021-11-09,features,4393
2021-11-09,children,4358
2021-11-09,speaker,3432
2021-11-09,network,3390
2021-11-09,noise,3387
2021-11-09,hearing,3256
2021-11-09,patients,3212
2021-11-10,recognition,7302
2021-11-10,features,4396
2021-11-10,children,4362
2021-11-10,speaker,3439
2021-11-10,network,3395
2021-11-10,noise,3392
2021-11-10,hearing,3260
2021-11-10,patients,3212
2021-11-11,recognition,7325
2021-11-11,features,4398
2021-11-11,children,4368
2021-11-11,speaker,3442
2021-11-11,noise,3410
2021-11-11,network,3401
2021-11-11,hearing,3265
2021-11-11,patients,3226
2021-11-12,recognition,7330
2021-11-12,features,4406
2021-11-12,children,4390
2021-11-12,speaker,3443
2021-11-12,noise,3411
2021-11-12,network,3404
2021-11-12,hearing,3269
2021-11-12,patients,3233
2021-11-13,recognition,7334
2021-11-13,features,4422
2021-11-13,children,4390
2021-11-13,speaker,3444
2021-11-13,noise,3411
2021-11-13,network,3404
2021-11-13,hearing,3269
2021-11-13,patients,3233
2021-11-14,recognition,7334
2021-11-14,features,4422
2021-11-14,children,4397
2021-11-14,speaker,3452
2021-11-14,noise,3411
2021-11-14,network,3404
2021-11-14,hearing,3269
2021-11-14,patients,3233
2021-11-15,recognition,7342
2021-11-15,features,4425
2021-11-15,children,4400
2021-11-15,speaker,3452
2021-11-15,noise,3416
2021-11-15,network,3407
2021-11-15,hearing,3269
2021-11-15,patients,3233
2021-11-16,recognition,7350
2021-11-16,features,4434
2021-11-16,children,4411
2021-11-16,speaker,3452
2021-11-16,noise,3417
2021-11-16,network,3413
2021-11-16,hearing,3269
2021-11-16,patients,3233
2021-11-17,recognition,7358
2021-11-17,features,4435
2021-11-17,children,4414
2021-11-17,speaker,3452
2021-11-17,noise,3417
2021-11-17,network,3417
2021-11-17,hearing,3272
2021-11-17,patients,3240
2021-11-18,recognition,7385
2021-11-18,features,4452
2021-11-18,children,4421
2021-11-18,speaker,3465
2021-11-18,network,3431
2021-11-18,noise,3425
2021-11-18,hearing,3272
2021-11-18,patients,3240
2021-11-19,recognition,7397
2021-11-19,features,4453
2021-11-19,children,4421
2021-11-19,speaker,3468
2021-11-19,network,3435
2021-11-19,noise,3426
2021-11-19,hearing,3272
2021-11-19,patients,3240
2021-11-20,recognition,7402
2021-11-20,features,4456
2021-11-20,children,4421
2021-11-20,speaker,3470
2021-11-20,network,3436
2021-11-20,noise,3427
2021-11-20,hearing,3272
2021-11-20,patients,3240
2021-11-21,recognition,7402
2021-11-21,features,4457
2021-11-21,children,4421
2021-11-21,speaker,3470
2021-11-21,network,3436
2021-11-21,noise,3427
2021-11-21,hearing,3272
2021-11-21,patients,3240
2021-11-22,recognition,7408
2021-11-22,features,4457
2021-11-22,children,4428
2021-11-22,speaker,3474
2021-11-22,network,3436
2021-11-22,noise,3427
2021-11-22,hearing,3272
2021-11-22,patients,3241
2021-11-23,recognition,7417
2021-11-23,features,4463
2021-11-23,children,4428
2021-11-23,speaker,3475
2021-11-23,network,3440
2021-11-23,noise,3432
2021-11-23,hearing,3279
2021-11-23,patients,3243
2021-11-24,recognition,7427
2021-11-24,features,4473
2021-11-24,children,4433
2021-11-24,speaker,3482
2021-11-24,network,3441
2021-11-24,noise,3433
2021-11-24,hearing,3289
2021-11-24,patients,3243
2021-11-25,recognition,7431
2021-11-25,features,4474
2021-11-25,children,4435
2021-11-25,speaker,3483
2021-11-25,network,3442
2021-11-25,noise,3434
2021-11-25,hearing,3289
2021-11-25,patients,3243
2021-11-26,recognition,7437
2021-11-26,features,4483
2021-11-26,children,4435
2021-11-26,speaker,3483
2021-11-26,network,3444
2021-11-26,noise,3434
2021-11-26,hearing,3292
2021-11-26,patients,3243
2021-11-27,recognition,7437
2021-11-27,features,4487
2021-11-27,children,4435
2021-11-27,speaker,3489
2021-11-27,network,3444
2021-11-27,noise,3434
2021-11-27,hearing,3292
2021-11-27,patients,3243
2021-11-28,recognition,7437
2021-11-28,features,4487
2021-11-28,children,4435
2021-11-28,speaker,3496
2021-11-28,network,3444
2021-11-28,noise,3434
2021-11-28,hearing,3292
2021-11-28,patients,3243
2021-11-29,recognition,7444
2021-11-29,features,4489
2021-11-29,children,4437
2021-11-29,speaker,3496
2021-11-29,network,3448
2021-11-29,noise,3434
2021-11-29,hearing,3292
2021-11-29,patients,3243
2021-11-30,recognition,7450
2021-11-30,features,4495
2021-11-30,children,4437
2021-11-30,speaker,3499
2021-11-30,network,3448
2021-11-30,noise,3437
2021-11-30,hearing,3293
2021-11-30,patients,3243
2021-12-01,recognition,7487
2021-12-01,features,4529
2021-12-01,children,4477
2021-12-01,speaker,3507
2021-12-01,network,3469
2021-12-01,noise,3443
2021-12-01,hearing,3317
2021-12-01,patients,3274
2021-12-02,recognition,7488
2021-12-02,features,4529
2021-12-02,children,4477
2021-12-02,speaker,3507
2021-12-02,network,3469
2021-12-02,noise,3443
2021-12-02,hearing,3317
2021-12-02,patients,3275
2021-12-03,recognition,7489
2021-12-03,features,4529
2021-12-03,children,4477
2021-12-03,speaker,3507
2021-12-03,network,3471
2021-12-03,noise,3444
2021-12-03,hearing,3317
2021-12-03,patients,3276
2021-12-04,recognition,7489
2021-12-04,features,4532
2021-12-04,children,4489
2021-12-04,speaker,3508
2021-12-04,network,3473
2021-12-04,noise,3444
2021-12-04,hearing,3317
2021-12-04,patients,3276
2021-12-05,recognition,7497
2021-12-05,features,4536
2021-12-05,children,4489
2021-12-05,speaker,3508
2021-12-05,network,3473
2021-12-05,noise,3444
2021-12-05,hearing,3317
2021-12-05,patients,3276
2021-12-06,recognition,7509
2021-12-06,features,4546
2021-12-06,children,4492
2021-12-06,speaker,3526
2021-12-06,network,3475
2021-12-06,noise,3462
2021-12-06,hearing,3317
2021-12-06,patients,3277
2021-12-07,recognition,7510
2021-12-07,features,4549
2021-12-07,children,4492
2021-12-07,speaker,3527
2021-12-07,network,3479
2021-12-07,noise,3462
2021-12-07,hearing,3317
2021-12-07,patients,3277
2021-12-08,recognition,7515
2021-12-08,features,4549
2021-12-08,children,4492
2021-12-08,speaker,3533
2021-12-08,network,3481
2021-12-08,noise,3463
2021-12-08,hearing,3317
2021-12-08,patients,3278
2021-12-09,recognition,7520
2021-12-09,features,4559
2021-12-09,children,4512
2021-12-09,speaker,3533
2021-12-09,network,3484
2021-12-09,noise,3469
2021-12-09,hearing,3317
2021-12-09,patients,3280
2021-12-10,recognition,7530
2021-12-10,features,4580
2021-12-10,children,4523
2021-12-10,speaker,3543
2021-12-10,network,3493
2021-12-10,noise,3478
2021-12-10,hearing,3322
2021-12-10,patients,3280
2021-12-11,recognition,7538
2021-12-11,features,4582
2021-12-11,children,4523
2021-12-11,speaker,3543
2021-12-11,network,3494
2021-12-11,noise,3482
2021-12-11,hearing,3322
2021-12-11,patients,3282
2021-12-12,recognition,7540
2021-12-12,features,4582
2021-12-12,children,4523
2021-12-12,speaker,3544
2021-12-12,network,3494
2021-12-12,noise,3483
2021-12-12,hearing,3322
2021-12-12,patients,3282
2021-12-13,recognition,7585
2021-12-13,features,4610
2021-12-13,children,4533
2021-12-13,speaker,3569
2021-12-13,network,3501
2021-12-13,noise,3498
2021-12-13,hearing,3322
2021-12-13,patients,3282
2021-12-14,recognition,7622
2021-12-14,features,4624
2021-12-14,children,4540
2021-12-14,speaker,3603
2021-12-14,noise,3522
2021-12-14,network,3513
2021-12-14,hearing,3325
2021-12-14,patients,3282
2021-12-15,recognition,7622
2021-12-15,features,4628
2021-12-15,children,4559
2021-12-15,speaker,3609
2021-12-15,noise,3529
2021-12-15,network,3520
2021-12-15,hearing,3327
2021-12-15,patients,3288
2021-12-16,recognition,7629
2021-12-16,features,4631
2021-12-16,children,4562
2021-12-16,speaker,3621
2021-12-16,noise,3530
2021-12-16,network,3524
2021-12-16,hearing,3327
2021-12-16,patients,3288
2021-12-17,recognition,7643
2021-12-17,features,4641
2021-12-17,children,4562
2021-12-17,speaker,3626
2021-12-17,noise,3531
2021-12-17,network,3529
2021-12-17,hearing,3329
2021-12-17,patients,3291
2021-12-18,recognition,7647
2021-12-18,features,4641
2021-12-18,children,4562
2021-12-18,speaker,3626
2021-12-18,noise,3533
2021-12-18,network,3530
2021-12-18,hearing,3330
2021-12-18,patients,3291
2021-12-19,recognition,7651
2021-12-19,features,4641
2021-12-19,children,4562
2021-12-19,speaker,3626
2021-12-19,network,3535
2021-12-19,noise,3533
2021-12-19,hearing,3330
2021-12-19,patients,3291
2021-12-20,recognition,7654
2021-12-20,features,4654
2021-12-20,children,4571
2021-12-20,speaker,3628
2021-12-20,network,3539
2021-12-20,noise,3534
2021-12-20,hearing,3333
2021-12-20,patients,3295
2021-12-21,recognition,7657
2021-12-21,features,4662
2021-12-21,children,4574
2021-12-21,speaker,3630
2021-12-21,network,3539
2021-12-21,noise,3534
2021-12-21,hearing,3349
2021-12-21,patients,3296
2021-12-22,recognition,7659
2021-12-22,features,4665
2021-12-22,children,4578
2021-12-22,speaker,3630
2021-12-22,network,3541
2021-12-22,noise,3537
2021-12-22,hearing,3353
2021-12-22,patients,3302
2021-12-23,recognition,7666
2021-12-23,features,4671
2021-12-23,children,4588
2021-12-23,speaker,3638
2021-12-23,noise,3548
2021-12-23,network,3542
2021-12-23,hearing,3357
2021-12-23,patients,3302
2021-12-24,recognition,7666
2021-12-24,features,4672
2021-12-24,children,4588
2021-12-24,speaker,3640
2021-12-24,noise,3550
2021-12-24,network,3542
2021-12-24,hearing,3358
2021-12-24,patients,3302
2021-12-25,recognition,7666
2021-12-25,features,4684
2021-12-25,children,4588
2021-12-25,speaker,3640
2021-12-25,noise,3550
2021-12-25,network,3542
2021-12-25,hearing,3358
2021-12-25,patients,3304
2021-12-26,recognition,7668
2021-12-26,features,4689
2021-12-26,children,4589
2021-12-26,speaker,3640
2021-12-26,noise,3553
2021-12-26,network,3545
2021-12-26,hearing,3358
2021-12-26,patients,3304
2021-12-27,recognition,7672
2021-12-27,features,4695
2021-12-27,children,4589
2021-12-27,speaker,3645
2021-12-27,noise,3556
2021-12-27,network,3550
2021-12-27,hearing,3358
2021-12-27,patients,3309
2021-12-28,recognition,7674
2021-12-28,features,4697
2021-12-28,children,4589
2021-12-28,speaker,3645
2021-12-28,noise,3557
2021-12-28,network,3551
2021-12-28,hearing,3368
2021-12-28,patients,3313
2021-12-29,recognition,7681
2021-12-29,features,4700
2021-12-29,children,4589
2021-12-29,speaker,3649
2021-12-29,noise,3560
2021-12-29,network,3551
2021-12-29,hearing,3368
2021-12-29,voice,3316
2021-12-30,recognition,7689
2021-12-30,features,4712
2021-12-30,children,4597
2021-12-30,speaker,3651
2021-12-30,noise,3561
2021-12-30,network,3555
2021-12-30,hearing,3368
2021-12-30,voice,3322
2021-12-31,recognition,7694
2021-12-31,features,4713
2021-12-31,children,4604
2021-12-31,speaker,3652
2021-12-31,noise,3561
2021-12-31,network,3557
2021-12-31,hearing,3368
2021-12-31,voice,3329
2022-01-01,recognition,7770
2022-01-01,features,4750
2022-01-01,children,4648
2022-01-01,speaker,3668
2022-01-01,noise,3603
2022-01-01,network,3577
2022-01-01,hearing,3438
2022-01-01,voice,3377
2022-01-02,recognition,7770
2022-01-02,features,4752
2022-01-02,children,4652
2022-01-02,speaker,3673
2022-01-02,noise,3603
2022-01-02,network,3578
2022-01-02,hearing,3438
2022-01-02,voice,3381
2022-01-03,recognition,7771
2022-01-03,features,4754
2022-01-03,children,4655
2022-01-03,speaker,3674
2022-01-03,noise,3609
2022-01-03,network,3584
2022-01-03,hearing,3445
2022-01-03,voice,3388
2022-01-04,recognition,7792
2022-01-04,features,4759
2022-01-04,children,4682
2022-01-04,speaker,3678
2022-01-04,noise,3621
2022-01-04,network,3587
2022-01-04,hearing,3469
2022-01-04,voice,3391
2022-01-05,recognition,7798
2022-01-05,features,4761
2022-01-05,children,4690
2022-01-05,speaker,3680
2022-01-05,noise,3623
2022-01-05,network,3591
2022-01-05,hearing,3469
2022-01-05,voice,3395
2022-01-06,recognition,7809
2022-01-06,features,4767
2022-01-06,children,4691
2022-01-06,speaker,3680
2022-01-06,noise,3624
2022-01-06,network,3595
2022-01-06,hearing,3469
2022-01-06,voice,3396
2022-01-07,recognition,7817
2022-01-07,features,4774
2022-01-07,children,4693
2022-01-07,speaker,3683
2022-01-07,noise,3633
2022-01-07,network,3596
2022-01-07,hearing,3469
2022-01-07,voice,3417
2022-01-08,recognition,7821
2022-01-08,features,4774
2022-01-08,children,4696
2022-01-08,speaker,3683
2022-01-08,noise,3633
2022-01-08,network,3596
2022-01-08,hearing,3469
